Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
10652,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.67139044431084e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10654,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999995106,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10670,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.871481981416148,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10674,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.999263510747773,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10683,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0008983669356741,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10688,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999969953,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10701,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999996747965,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10706,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5.01717803040171e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10715,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7.651877479027009e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10740,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.997715243353183,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10741,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.38798804450513e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10797,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
10801,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.53268669338757e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10810,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.39648202290481e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10817,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.01759815668336e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10831,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.02979182731504e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10843,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.72001252706851e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10845,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4.5282185783426e-05,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10852,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.30762344346888e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10871,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.48175774896539e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10924,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4.05944839731346e-05,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10926,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.21177675002797e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10969,False,False,False,False,False,False,False,False,False,False,False,True,False,True,5.29416249686238e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.66773995940491e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11011,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2164667815324701e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11030,False,False,False,False,False,False,False,False,False,False,False,True,False,True,9.42571012000041e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11032,False,False,False,False,False,False,False,False,False,False,False,True,False,True,8.56959430781124e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11067,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3.97762780510664e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11079,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.34467495770135e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11092,False,False,False,False,False,False,False,False,False,False,False,True,False,True,9.03437894988779e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11096,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11101,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.621650452803819e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11128,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4892443719145197e-11,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
