Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Mean_MUC2,Undefined,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
1836,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.0048711834374033,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0115453963203215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1838,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.744272098901536,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1839,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.00360828000735,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1840,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,0.0170297734300386,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1841,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0012548209860778,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1842,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0.0254892888182305,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1843,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.52565679787222e-05,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1844,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0040050225757921,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1845,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0001681772954509,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1846,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0555147608989738,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1847,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.471180299028885,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1848,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0009377938375687,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1849,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.159689264637871,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1850,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0914931108582503,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1851,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.0155400460359066,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1852,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0132314452039835,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1853,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0023585450329219,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1854,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,0.0665420199715635,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1855,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.0001099898681341,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1856,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0005638631667368,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1857,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0045671285473077,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.157463896491201,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1859,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0008727066399254,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1860,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.0079960143774852,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1861,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0137598302341123,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1862,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.630163403927139,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1863,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.001230368228174,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1864,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0.0014850308393353,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1865,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.0019481935866509,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1866,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,0.00075533162704,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1867,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.14980435478141e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
